개방서비스명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,소재지면적,소재지전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,다중이용업소여부,시설총규모
휴게음식점,20180518,,01,영업/정상,01,영업,,307.95,부산광역시 수영구 광안동 196-1번지,카페오뜨,20190620110256,U,2019-06-22 02:40:00.0,커피숍,392891.637623693,185786.349838582,커피숍,,,Y,307.95
휴게음식점,20180521,,01,영업/정상,01,영업,,50.64,부산광역시 수영구 남천동 18-5번지 라움팰리스,카페051 남천점,20190917104822,U,2019-09-19 02:40:00.0,커피숍,392162.515312733,184641.182301145,커피숍,,,N,50.64
휴게음식점,20160930,,01,영업/정상,01,영업,,68.04,부산광역시 남구 대연동 1239-19번지,커피랩,20161025091942,I,2018-08-31 23:59:59.0,커피숍,389927.025969183,183694.594360945,커피숍,,,N,68.04
휴게음식점,20161004,,01,영업/정상,01,영업,,38.78,부산광역시 남구 대연동 93-3번지,텀브커피 경성대점,20191231103827,U,2020-01-02 02:40:00.0,커피숍,391504.959072197,184238.621211609,커피숍,,,N,38.78
휴게음식점,20141104,,01,영업/정상,01,영업,,42.41,부산광역시 남구 문현동 1229-1번지 부산국제금융센타 A동 114호,커피식스 부산국제금융센터점,20141121170836,I,2018-08-31 23:59:59.0,커피숍,388182.381367829,185024.662471639,커피숍,,,N,42.41
휴게음식점,20171219,,01,영업/정상,01,영업,,39.60,부산광역시 수영구 광안동 1332번지,카페수 2호점,20190404144553,U,2019-04-06 02:40:00.0,커피숍,392365.028510852,185539.89486833,커피숍,,,N,39.6
휴게음식점,20180222,,01,영업/정상,01,영업,,109.02,부산광역시 수영구 광안동 595-7번지,컴포즈커피(Compose Coffee) 광안시장점,20190415144433,U,2019-04-17 02:40:00.0,커피숍,392489.92461423,186598.311309565,커피숍,,,N,109.02
휴게음식점,20180110,,01,영업/정상,01,영업,,38.41,부산광역시 수영구 광안동 662-1번지 힐탑더블시티 101동 104호,컴포즈커피 수영로점,20180131101311,I,2018-08-31 23:59:59.0,커피숍,392513.438617015,186921.717097945,커피숍,,,N,38.41
휴게음식점,20180326,,01,영업/정상,01,영업,,649.17,부산광역시 수영구 남천동 561번지 남천 마리나,필소굿커피,20181024091317,U,2018-10-26 02:37:12.0,커피숍,392640.579368955,184209.411262474,커피숍,,,Y,649.17
휴게음식점,20180330,,01,영업/정상,01,영업,,32.24,부산광역시 수영구 광안동 113-7번지,달리는커피,20180419143218,I,2018-08-31 23:59:59.0,커피숍,392859.63968067,186800.298322167,커피숍,,,N,32.24
휴게음식점,20180418,,01,영업/정상,01,영업,,105.37,부산광역시 수영구 광안동 185-25번지,카페 그래(cafe grae),20180418144953,I,2018-08-31 23:59:59.0,기타 휴게음식점,392494.156047467,185497.251153651,기타 휴게음식점,,,N,105.37
휴게음식점,20180419,,01,영업/정상,01,영업,,19.80,부산광역시 수영구 광안동 775-4번지,섭스커피(sup's coffee),20180521175136,I,2018-08-31 23:59:59.0,커피숍,392356.938707217,186021.226114516,커피숍,,,N,19.8
휴게음식점,20180502,,01,영업/정상,01,영업,,82.00,부산광역시 수영구 남천동 29-16번지 명창빌딩,셀렉토커피 부산남천점,20180716134313,I,2018-08-31 23:59:59.0,커피숍,392258.19806933,185123.280048437,커피숍,,,N,82
휴게음식점,20180502,,01,영업/정상,01,영업,,86.48,부산광역시 수영구 남천동 36-7번지 씨드이 빌딩,카페 더 안(caffe de Ann),20180620140145,I,2018-08-31 23:59:59.0,커피숍,392314.744635131,185319.292679159,커피숍,,,N,86.48
휴게음식점,20180409,,01,영업/정상,01,영업,,45.90,부산광역시 수영구 광안동 496-23번지,감성커피 광안점,20180419143320,I,2018-08-31 23:59:59.0,커피숍,392320.023555815,186816.961950396,커피숍,,,N,45.9
휴게음식점,20180412,,01,영업/정상,01,영업,,35.02,부산광역시 수영구 수영동 450-10번지,카페051 수영점,20180510153854,I,2018-08-31 23:59:59.0,커피숍,392537.270950579,187512.031227535,커피숍,,,N,35.02
휴게음식점,20111013,,01,영업/정상,01,영업,,67.23,부산광역시 남구 대연동 537-21번지 (2층),아보갤러리 엔 카페,20171101113336,I,2018-08-31 23:59:59.0,커피숍,391426.00136911,183475.647710154,커피숍,1,1,N,67.23
휴게음식점,19840312,,01,영업/정상,01,영업,,82.74,부산광역시 수영구 망미동 431-27번지,흙커피숍,20180430141303,I,2018-08-31 23:59:59.0,다방,391900.63314947,188273.556654062,다방,0,1,Y,82.74
휴게음식점,20180719,,01,영업/정상,01,영업,,65.61,부산광역시 남구 감만동 29-29번지 장수탕,앤카페,20181005102920,U,2018-10-07 02:37:29.0,커피숍,390007.972321251,182262.516229006,커피숍,,,N,65.61
휴게음식점,20111222,,01,영업/정상,01,영업,,103.02,부산광역시 남구 대연동 603-7번지 (1층),커피나무,20190104142811,U,2019-01-06 02:40:00.0,커피숍,391578.093593372,183311.244479953,커피숍,,2,N,103.02
휴게음식점,20120307,,01,영업/정상,01,영업,,24.00,부산광역시 남구 대연동 599-1번지 부경대학교가온관(1층),가온카페,20181102120616,U,2018-11-04 02:36:11.0,커피숍,391796.495138673,183632.373950837,커피숍,,,N,24
휴게음식점,20180516,,01,영업/정상,01,영업,,6.60,부산광역시 수영구 광안동 1026-12번지,애니펫애견카페,20180516102835,I,2018-08-31 23:59:59.0,커피숍,392051.869555769,187789.382586716,커피숍,,,N,6.6
휴게음식점,20161006,,01,영업/정상,01,영업,,284.66,부산광역시 북구 구포동 782-5번지,상상드림 카페테리아,20180619161229,I,2018-08-31 23:59:59.0,일반조리판매,382293.791977296,190826.170954334,일반조리판매,,,N,284.66
휴게음식점,20150605,,01,영업/정상,01,영업,,14.34,부산광역시 금정구 두구동 1494-1번지,영락공원 커피점,20181126151850,U,2018-11-28 02:40:00.0,커피숍,391410.991506308,199152.234782156,커피숍,,,N,14.34
휴게음식점,20160920,,01,영업/정상,01,영업,,31.80,부산광역시 북구 금곡동 92-2번지,금곡도서관 북카페(더스토리),20190111171533,U,2019-01-13 02:40:00.0,커피숍,383451.503507702,197852.625792267,커피숍,,,N,31.8
휴게음식점,20150605,,01,영업/정상,01,영업,,128.69,부산광역시 금정구 장전동 423-1번지,컴포즈커피,20180718140254,I,2018-08-31 23:59:59.0,커피숍,389785.374394043,194296.392139458,커피숍,,,N,128.69
휴게음식점,20150721,,01,영업/정상,01,영업,,211.17,부산광역시 금정구 서동 510-30번지,서동커피,20181228170757,U,2018-12-30 02:40:00.0,커피숍,390806.157480249,193038.680738225,커피숍,,,Y,211.17
휴게음식점,20151006,,01,영업/정상,01,영업,,72.60,부산광역시 금정구 부곡동 304-11번지,카페페르마타(Cafe Fermata),20151006134325,I,2018-08-31 23:59:59.0,커피숍,390340.53104374,193751.222849396,커피숍,,,N,72.6
휴게음식점,20160927,,01,영업/정상,01,영업,,2.41,부산광역시 북구 덕천동 387-5번지,킹피시카페,20191118111107,U,2019-11-20 02:40:00.0,기타 휴게음식점,383310.711976966,192162.274481,기타 휴게음식점,,,N,2.41
휴게음식점,20161018,,01,영업/정상,01,영업,,14.85,부산광역시 북구 덕천동 410-12번지,이커피야,20161121102644,I,2018-08-31 23:59:59.0,커피숍,383306.983126627,192064.3004741,커피숍,,,N,14.85
휴게음식점,20161021,,01,영업/정상,01,영업,,11.30,부산광역시 북구 덕천동 403-14번지,카페반디나무,20180531162458,I,2018-08-31 23:59:59.0,기타 휴게음식점,382688.818371463,191869.158539016,기타 휴게음식점,,,N,11.3
휴게음식점,19891229,,01,영업/정상,01,영업,,49.14,부산광역시 남구 문현동 404-1번지,문현커피숍,20160902131710,I,2018-08-31 23:59:59.0,다방,388550.695328323,183972.711307617,다방,,,N,49.14
휴게음식점,19910314,,01,영업/정상,01,영업,,45.09,부산광역시 남구 대연동 1037-3번지,대아커피숖,20181004151815,U,2018-10-06 02:37:43.0,다방,390516.571524945,183161.464644431,다방,,,N,45.09
휴게음식점,20140324,,01,영업/정상,01,영업,,23.52,부산광역시 금정구 장전동 128-1번지,붓싼커피,20190513114607,U,2019-05-15 02:40:00.0,커피숍,389597.992783307,195381.524474278,커피숍,,,N,23.52
휴게음식점,20140425,,01,영업/정상,01,영업,,28.06,부산광역시 금정구 서동 190-26번지,커피제이,20190828134540,U,2019-08-30 02:40:00.0,커피숍,391475.166171294,192770.69412488,커피숍,,,N,28.06
휴게음식점,20140519,,01,영업/정상,01,영업,,76.74,부산광역시 금정구 장전동 386-16번지,대동커피공장,20160229101248,I,2018-08-31 23:59:59.0,커피숍,389741.888052737,194830.502161503,커피숍,,,N,76.74
휴게음식점,20140609,,01,영업/정상,01,영업,,32.31,부산광역시 금정구 남산동 857-1번지,재)부산외대발전기금 트리니티카페,20180817135051,I,2018-08-31 23:59:59.0,커피숍,389087.131613449,198411.005541894,커피숍,,,N,32.31
휴게음식점,20140724,,01,영업/정상,01,영업,,70.00,부산광역시 금정구 장전동 40번지,(주)메가마트 부산대 예술관카페,20171129151047,I,2018-08-31 23:59:59.0,커피숍,389314.662085919,194669.898821687,커피숍,,,N,70
휴게음식점,20160525,,01,영업/정상,01,영업,,38.90,부산광역시 북구 구포동 1219-8번지,손맛커피,20160608103909,I,2018-08-31 23:59:59.0,일반조리판매,382617.394962093,190742.248447432,일반조리판매,,,N,38.9
휴게음식점,20130304,,01,영업/정상,01,영업,,8.96,부산광역시 수영구 남천동 7-13번지 보광빌딩 102호,달커피(MOON COFFEE),20191216110257,U,2019-12-18 02:40:00.0,커피숍,392395.802118476,185038.416401933,커피숍,,,N,8.96
휴게음식점,20140613,,01,영업/정상,01,영업,,419.08,부산광역시 금정구 구서동 1032-9번지,카페파스쿠찌 남산점,20171121145256,I,2018-08-31 23:59:59.0,커피숍,389649.98740569,197018.848230703,커피숍,,,Y,419.08
휴게음식점,20160607,,01,영업/정상,01,영업,,10.65,부산광역시 북구 화명동 1414-9번지,슈퍼사이즈커피화명점,20180518112715,I,2018-08-31 23:59:59.0,커피숍,383277.363482415,194871.579167244,커피숍,,,N,10.65
휴게음식점,20140624,,01,영업/정상,01,영업,,33.72,부산광역시 금정구 장전동 387-14번지,번아웃커피(부산대점),20190327110006,U,2019-03-29 02:40:00.0,커피숍,389714.057104263,194676.11274717,커피숍,,,N,33.72
휴게음식점,20140911,,01,영업/정상,01,영업,,137.00,부산광역시 금정구 구서동 84-5번지,커피니(구서점),20190709144218,U,2019-07-11 02:40:00.0,커피숍,390355.632695983,196130.804200244,커피숍,,,N,137
휴게음식점,20180313,,01,영업/정상,01,영업,,64.02,"부산광역시 북구 만덕동 955번지 백양산동문굿모닝힐 108,109호 상가동",커피베이 부산만덕점,20180327171341,I,2018-08-31 23:59:59.0,커피숍,385017.803671652,191676.422509476,커피숍,,,N,64.02
휴게음식점,20180625,,01,영업/정상,01,영업,,23.00,부산광역시 사하구 당리동 325-12번지,카페#인꽁뜨(CAFE IN CONTE),20180625150429,I,2018-08-31 23:59:59.0,기타 휴게음식점,380036.870955622,179973.142413963,기타 휴게음식점,,,N,0
휴게음식점,20141124,,01,영업/정상,01,영업,,235.90,부산광역시 금정구 장전동 산 30번지,운죽정 북카페,20180917150727,U,2018-09-17 23:59:59.0,커피숍,388199.207334794,194848.323369342,커피숍,,,N,235.9
휴게음식점,20180611,,01,영업/정상,01,영업,,142.56,부산광역시 사하구 하단동 1149-37번지 부산현대미술관,도피오커피 현대미술관점,20180711110540,I,2018-08-31 23:59:59.0,커피숍,377084.559256488,180662.690659762,커피숍,,,N,142.56
휴게음식점,20180712,,01,영업/정상,01,영업,,18.30,부산광역시 사하구 신평동 161-175번지,커피토스트,20191104161407,U,2019-11-06 02:40:00.0,기타 휴게음식점,379904.712702774,178878.861560934,기타 휴게음식점,,,N,0
휴게음식점,20180319,,01,영업/정상,01,영업,,137.94,부산광역시 북구 구포동 1262-38번지 금강빌라 1층 101호,도시커피,20191115114138,U,2019-11-17 02:40:00.0,커피숍,382611.371246447,190241.038655507,커피숍,,,N,137.94
휴게음식점,20180326,,01,영업/정상,01,영업,,94.64,부산광역시 북구 덕천동 431-1번지,커피요정,20180330154358,I,2018-08-31 23:59:59.0,커피숍,382861.71155627,191834.023700447,커피숍,,,N,94.64
휴게음식점,20180515,,01,영업/정상,01,영업,,51.94,부산광역시 사하구 괴정동 555-4번지 강남하이빌A동,송카페,20180515135739,I,2018-08-31 23:59:59.0,기타 휴게음식점,381046.008088122,179295.652931614,기타 휴게음식점,,,N,51.94
휴게음식점,20150203,,01,영업/정상,01,영업,,11.60,부산광역시 금정구 금사동 104-9번지,카페M,20181227104303,U,2018-12-29 02:40:00.0,커피숍,392046.856142074,192814.863378413,커피숍,,,N,11.6
휴게음식점,20150209,,01,영업/정상,01,영업,,147.61,부산광역시 금정구 장전동 146-5번지,노스커피 북문2호점,20190228162217,U,2019-03-02 02:40:00.0,커피숍,389559.551824495,195128.802132569,커피숍,,,N,147.61
휴게음식점,20180719,,01,영업/정상,01,영업,,26.40,부산광역시 사하구 신평동 72-3번지,모모커피,20180719143331,I,2018-08-31 23:59:59.0,기타 휴게음식점,380309.990478422,178578.580293722,기타 휴게음식점,,,N,0
휴게음식점,20171220,,01,영업/정상,01,영업,,25.44,부산광역시 중구 중앙동5가 50번지,위드유 부산중앙카페,20171220142411,I,2018-08-31 23:59:59.0,커피숍,385650.848776468,180019.638851373,커피숍,,,N,25.44
휴게음식점,20180117,,01,영업/정상,01,영업,,52.23,부산광역시 중구 영주동 71-4번지 해안경관 조망공간,카페디오,20180524161726,I,2018-08-31 23:59:59.0,커피숍,385218.246827478,181396.128039768,커피숍,,,N,52.23
휴게음식점,20150710,,01,영업/정상,01,영업,,29.95,부산광역시 수영구 남천동 48-2번지,카페라솔(cafe La Sol),20181205161805,U,2018-12-07 02:40:00.0,커피숍,392237.533104789,185284.323971022,커피숍,,,N,29.95
휴게음식점,20180411,,01,영업/정상,01,영업,,88.60,부산광역시 중구 보수동1가 91-1번지,카페26.5,20200108100426,U,2020-01-10 02:40:00.0,커피숍,384602.31343031,180221.362367371,커피숍,,,N,88.6
휴게음식점,20180227,,01,영업/정상,01,영업,,128.20,부산광역시 중구 보수동1가 59-310번지 대완주택,카페보니타,20190221110114,U,2019-02-23 02:40:00.0,커피숍,384816.9783939,180395.987889682,커피숍,,,N,128.2
휴게음식점,20150803,,01,영업/정상,01,영업,,87.30,부산광역시 수영구 수영동 462-21번지,백설커피숍,20150803095752,I,2018-08-31 23:59:59.0,커피숍,392192.585139857,187780.871370716,커피숍,,,N,87.3
휴게음식점,20180622,,01,영업/정상,01,영업,,26.45,부산광역시 중구 대청동1가 38-3번지,오늘도 커피맑음,20181213103339,U,2018-12-15 02:40:00.0,커피숍,385327.142706431,180097.83090059,커피숍,,,N,26.45
휴게음식점,20180710,,01,영업/정상,01,영업,,38.10,부산광역시 중구 영주동 58-24번지,카페비투,20180803124408,I,2018-08-31 23:59:59.0,커피숍,385474.01118162,181143.186443489,커피숍,,,N,38.1
휴게음식점,20140415,,01,영업/정상,01,영업,,39.60,부산광역시 기장군 기장읍 대라리 76-2번지 1층,카페디아떼 부산기장점,20170314143617,I,2018-08-31 23:59:59.0,커피숍,401577.9450829,195969.842226297,커피숍,,,N,39.6
휴게음식점,20140421,,01,영업/정상,01,영업,,73.38,"부산광역시 기장군 정관읍 매학리 720-1번지 조은타원 104,105호",카페 네스카페 정관신도시점,20140615141730,I,2018-08-31 23:59:59.0,커피숍,397882.538406326,204542.326062214,커피숍,,,N,73.38
휴게음식점,20180329,,01,영업/정상,01,영업,,81.52,부산광역시 북구 구포동 986번지,하삼동커피 구명역점,20180419132331,I,2018-08-31 23:59:59.0,커피숍,382041.726909566,191102.677823135,커피숍,,,N,81.52
휴게음식점,20180402,,01,영업/정상,01,영업,,38.09,부산광역시 북구 덕천동 401-1번지 금샘빌딩 101호,컴포즈커피 덕천점,20180424132500,I,2018-08-31 23:59:59.0,커피숍,382695.465387878,191965.798091055,커피숍,,,N,38.09
휴게음식점,20180402,,01,영업/정상,01,영업,,,부산광역시 북구 화명동 889-2번지 금명펜타뷰,카페서른,20180402163431,I,2018-08-31 23:59:59.0,커피숍,383238.142183254,193841.256942494,커피숍,,,N,0
휴게음식점,20170615,,01,영업/정상,01,영업,,121.22,부산광역시 기장군 기장읍 시랑리 704-1번지 힐튼(1층) 10(I)동,산에우스타키오일카페코리아,20171205180201,I,2018-08-31 23:59:59.0,커피숍,402877.316530715,191010.779904556,커피숍,,,N,121.22
휴게음식점,20160607,,01,영업/정상,01,영업,,149.74,부산광역시 북구 화명동 194-1번지,커피를연주하다,20160706092955,I,2018-08-31 23:59:59.0,커피숍,383337.191316163,195375.262986337,커피숍,,,Y,149.74
휴게음식점,20160707,,01,영업/정상,01,영업,,65.00,부산광역시 북구 구포동 602-29번지,라비커피숍,20171206143642,I,2018-08-31 23:59:59.0,다방,382495.047480052,191691.267075075,다방,,,N,65
휴게음식점,20170906,,01,영업/정상,01,영업,,22.08,부산광역시 북구 덕천동 422-1번지,라쎄커피,20170919175357,I,2018-08-31 23:59:59.0,커피숍,383566.711831211,192119.84030766,커피숍,,,N,22.08
휴게음식점,20160627,,01,영업/정상,01,영업,,17.85,부산광역시 북구 만덕동 846-8번지 103호일부 가동,카페마카(cafe Maka),20160718103525,I,2018-08-31 23:59:59.0,커피숍,385447.404700628,191903.171284273,커피숍,,,N,17.85
휴게음식점,20160803,,01,영업/정상,01,영업,,15.46,부산광역시 북구 덕천동 399-10번지 수정안과빌딩 A동,해리카페,20180905110736,U,2018-09-05 23:59:59.0,커피숍,382584.136770338,191983.514805958,커피숍,,,N,15.46
휴게음식점,19861010,,01,영업/정상,01,영업,,71.82,부산광역시 금정구 서동 221-2번지,커피타임,20161206152931,I,2018-08-31 23:59:59.0,다방,391721.367123505,192267.239230628,다방,0,0,N,71.82
휴게음식점,19880205,,01,영업/정상,01,영업,,142.89,부산광역시 금정구 장전동 222-17번지 지하1층,앤 커피숍,20180129115827,I,2018-08-31 23:59:59.0,다방,389965.405214955,195177.343065564,다방,0,0,Y,142.89
휴게음식점,20171122,,01,영업/정상,01,영업,,146.91,부산광역시 북구 만덕동 287-2번지 부산은행,이디야커피전문점,20180112144742,I,2018-08-31 23:59:59.0,커피숍,385373.968492041,191954.943326862,커피숍,,,N,146.91
휴게음식점,20161122,,01,영업/정상,01,영업,,62.85,부산광역시 북구 덕천동 390-5번지,은하커피숍,20161216152921,I,2018-08-31 23:59:59.0,커피숍,383702.742832442,192268.359378644,커피숍,,,N,62.85
휴게음식점,20031124,,01,영업/정상,01,영업,,26.18,부산광역시 금정구 서동 194-14번지,과일땅커피하늘,20110125120248,I,2018-08-31 23:59:59.0,커피숍,391471.554692002,192731.035418314,커피숍,,,N,26.18
휴게음식점,20171115,,01,영업/정상,01,영업,,75.71,부산광역시 북구 만덕동 850-19번지,카페 만덕,20171130144751,I,2018-08-31 23:59:59.0,커피숍,385526.73916858,191691.404031121,커피숍,,,N,75.71
휴게음식점,20171121,,01,영업/정상,01,영업,,42.77,부산광역시 북구 화명동 2272-5번지 현호타워,화삼동커피 화명점,20171129120805,I,2018-08-31 23:59:59.0,커피숍,383050.676657226,194733.824693957,커피숍,,,N,42.77
휴게음식점,20130701,,01,영업/정상,01,영업,,20.69,부산광역시 금정구 부곡동 297-1번지 부산대역삼정그린코아스카이동 1층일부,카페 디-아떼,20130710111211,I,2018-08-31 23:59:59.0,커피숍,390290.170499879,194157.763113415,커피숍,,,N,20.69
휴게음식점,20171206,,01,영업/정상,01,영업,,54.65,부산광역시 북구 금곡동 75-4번지,커피집입니다,20171208181115,I,2018-08-31 23:59:59.0,커피숍,383462.127441608,197957.3974989,커피숍,,,N,54.65
휴게음식점,20171212,,01,영업/정상,01,영업,,68.50,부산광역시 북구 금곡동 55-2번지,카페코지(CAFE COZY),20171215105413,I,2018-08-31 23:59:59.0,기타 휴게음식점,383589.149691031,198293.593299969,기타 휴게음식점,,,N,68.5
휴게음식점,20161222,,01,영업/정상,01,영업,,135.00,부산광역시 북구 구포동 146-10번지,카페위고,20171129170700,I,2018-08-31 23:59:59.0,커피숍,382474.463294113,191864.529607715,커피숍,,,N,135
휴게음식점,20161229,,01,영업/정상,01,영업,,67.79,부산광역시 북구 화명동 2267-2번지,작심카페,20170118145842,I,2018-08-31 23:59:59.0,커피숍,382933.384706221,194823.085672026,커피숍,,,N,67.79
휴게음식점,20130515,,01,영업/정상,01,영업,,50.70,부산광역시 금정구 장전동 599-18번지,카페원플러스원장전2호점,20140620152224,I,2018-08-31 23:59:59.0,커피숍,389492.960100101,193699.792379499,커피숍,,,N,50.7
휴게음식점,20130530,,01,영업/정상,01,영업,,31.68,부산광역시 금정구 구서동 1059번지,카페멜랑즈,20151104125249,I,2018-08-31 23:59:59.0,커피숍,389845.428544327,196128.931078384,커피숍,,,N,31.68
휴게음식점,20130823,,01,영업/정상,01,영업,,227.88,부산광역시 금정구 장전동 54-2번지 2층,커피브라운,20200102151417,U,2020-01-04 02:40:00.0,커피숍,389587.253815078,194910.472435699,커피숍,,,Y,227.88
휴게음식점,20130204,,01,영업/정상,01,영업,,34.51,부산광역시 금정구 남산동 116-31번지 1층일부,카페쉼,20130314161323,I,2018-08-31 23:59:59.0,커피숍,390232.491586711,198188.019724271,커피숍,,,N,34.51
휴게음식점,20130401,,01,영업/정상,01,영업,,94.62,부산광역시 금정구 부곡동 268-2번지,커피미스터더치부산대점,20180305121023,I,2018-08-31 23:59:59.0,커피숍,390221.575485059,194263.188438189,커피숍,,,N,94.62
휴게음식점,20130404,,01,영업/정상,01,영업,,26.45,부산광역시 금정구 부곡동 9-14번지 성우리치빌 102호,어벤더치커피,20160720174410,I,2018-08-31 23:59:59.0,커피숍,390787.302490851,195814.790704068,커피숍,,,N,26.45
휴게음식점,20130410,,01,영업/정상,01,영업,,7.16,부산광역시 금정구 남산동 996-1번지 2층일부,동아PC카페,20130424093636,I,2018-08-31 23:59:59.0,기타 휴게음식점,389938.351503789,198200.176762895,기타 휴게음식점,,,N,7.16
휴게음식점,20171220,,01,영업/정상,01,영업,,65.27,부산광역시 북구 화명동 2324번지 롯데캐슬카이저 903동 210호,휴카페,20171222115012,I,2018-08-31 23:59:59.0,커피숍,383053.136267214,193324.585009319,커피숍,,,N,65.27
휴게음식점,20180105,,01,영업/정상,01,영업,,4.00,부산광역시 북구 덕천동 414-40번지,행복카페,20190507102615,U,2019-05-09 02:40:00.0,커피숍,382834.938201718,191924.532740292,커피숍,,,N,4
휴게음식점,20170209,,01,영업/정상,01,영업,,55.84,부산광역시 북구 화명동 1293-1번지 e편한세상화명힐스 상가동 211호,아날로그커피,20191025093225,U,2019-10-27 02:40:00.0,커피숍,383456.823641846,194561.74723856,커피숍,,,N,55.84
휴게음식점,20170406,,01,영업/정상,01,영업,,35.00,부산광역시 북구 화명동 2267-3번지 웨스트포인트빌딩,킹콩쥬스엔커피(부산화명점),20170425094519,I,2018-08-31 23:59:59.0,커피숍,382966.001659733,194819.132528586,커피숍,,,N,35
휴게음식점,19890530,,01,영업/정상,01,영업,,28.67,부산광역시 동래구 온천동 189-19번지,필커피숍,20120315102243,I,2018-08-31 23:59:59.0,다방,389514.651150591,193037.415592738,다방,0,0,N,28.67
휴게음식점,20170524,,01,영업/정상,01,영업,,77.67,부산광역시 북구 구포동 896-24번지 삼정골드빌라 나동 100-2호,이디야커피부산구포도서관점,20190501105150,U,2019-05-03 02:40:00.0,커피숍,381745.685548638,190354.85203144,커피숍,,,N,77.67
휴게음식점,20170712,,01,영업/정상,01,영업,,54.58,부산광역시 북구 구포동 1060-394번지,홀짝커피,20180803123721,I,2018-08-31 23:59:59.0,커피숍,381736.571052446,191449.652170509,커피숍,,,N,54.58
휴게음식점,20170419,,01,영업/정상,01,영업,,10.00,부산광역시 북구 만덕동 843번지 백양공원(산책로5),나팔수의커피이야기,20191010090934,U,2019-10-12 02:40:00.0,푸드트럭,385412.047995292,191612.600027293,푸드트럭,,,N,10
휴게음식점,20170607,,01,영업/정상,01,영업,,17.22,부산광역시 북구 구포동 1185-2번지 1층,심스커피(Sim's Coffee),20170612092411,I,2018-08-31 23:59:59.0,커피숍,381051.800858681,190425.793484012,커피숍,,,N,17.22
휴게음식점,20170421,,01,영업/정상,01,영업,,96.71,부산광역시 북구 화명동 2294-1번지,커피베이화명점,20170427101342,I,2018-08-31 23:59:59.0,커피숍,382803.929352817,194487.259454499,커피숍,,,N,96.71
휴게음식점,20170424,,01,영업/정상,01,영업,,450.58,부산광역시 북구 덕천동 384-1번지,마비스커피,20170523142420,I,2018-08-31 23:59:59.0,커피숍,382924.969162347,192039.954213586,커피숍,,,Y,450.58
휴게음식점,20170427,,01,영업/정상,01,영업,,39.53,부산광역시 북구 만덕동 927-1번지,커피앤,20191218155513,U,2019-12-20 02:40:00.0,커피숍,385162.074244978,192159.614250199,커피숍,,,N,39.53
휴게음식점,20120227,,01,영업/정상,01,영업,,19.75,부산광역시 금정구 장전동 40번지,더카페,20120507172501,I,2018-08-31 23:59:59.0,커피숍,389314.662085919,194669.898821687,커피숍,,,N,19.75
휴게음식점,20120315,,01,영업/정상,01,영업,,210.94,부산광역시 금정구 장전동 40번지,더카페,20171121135727,I,2018-08-31 23:59:59.0,커피숍,389314.662085919,194669.898821687,커피숍,,,N,210.94
휴게음식점,20120319,,01,영업/정상,01,영업,,48.60,부산광역시 금정구 부곡동 78번지,카페 구청,20200102130020,U,2020-01-04 02:40:00.0,커피숍,390384.789258362,195735.157303929,커피숍,,,N,48.6
휴게음식점,20120323,,01,영업/정상,01,영업,,53.42,부산광역시 금정구 장전동 342-9번지,가비방커피,20130710111535,I,2018-08-31 23:59:59.0,커피숍,389812.760418955,194003.469341537,커피숍,,,N,53.42
휴게음식점,20170220,,01,영업/정상,01,영업,,30.40,부산광역시 사하구 감천동 662-10번지,텀브커피,20170306171406,I,2018-08-31 23:59:59.0,커피숍,382056.358680092,178715.938634351,커피숍,,,N,30.4
휴게음식점,20170222,,01,영업/정상,01,영업,,51.21,부산광역시 사하구 당리동 316-8번지,프로메사커피,20170307155741,I,2018-08-31 23:59:59.0,커피숍,379858.757820839,180199.422212012,커피숍,,,N,51.21
휴게음식점,20170227,,01,영업/정상,01,영업,,8.00,부산광역시 사하구 하단동 527-6번지,매니아커피,20170313101039,I,2018-08-31 23:59:59.0,커피숍,379206.676006245,180438.234819332,커피숍,,,N,8
휴게음식점,20170227,,01,영업/정상,01,영업,,30.09,부산광역시 사하구 하단동 526-6번지 외4필지,여우플라워카페,20190311112541,U,2019-03-13 02:40:00.0,기타 휴게음식점,379212.079721725,180390.068955488,기타 휴게음식점,,,N,30.09
휴게음식점,20170222,,01,영업/정상,01,영업,,25.99,부산광역시 사하구 하단동 526-6번지,카페베네아트몰링점,20170914134305,I,2018-08-31 23:59:59.0,기타 휴게음식점,379212.079721725,180390.068955488,기타 휴게음식점,,,N,25.99
휴게음식점,19891221,,01,영업/정상,01,영업,,76.57,부산광역시 금정구 부곡동 22-1번지,수완커피숍,20160906145758,I,2018-08-31 23:59:59.0,다방,390538.231846077,195736.728554938,다방,0,0,N,76.57
휴게음식점,20141226,,01,영업/정상,01,영업,,144.80,부산광역시 기장군 기장읍 당사리 64번지 롯데몰동부산점 2층 A243호,제이엠커피로스터스,20170209150052,I,2018-08-31 23:59:59.0,커피숍,401669,190270,커피숍,,,Y,144.8
휴게음식점,20170630,,01,영업/정상,01,영업,,236.17,부산광역시 기장군 일광면 신평리 12-1번지 1층,카페솔,20181105093721,U,2018-11-07 02:37:39.0,커피숍,405568.387177645,201751.370502495,커피숍,,,N,236.17
